#Name;Title;Emulator;CloneOf;Year;Manufacturer;Category;Players;Rotation;Control;Status;DisplayCount;DisplayType;AltRomname;AltTitle;Extra;Buttons;Series;Language;Region;Rating
dspirito;Dragon Spirit (old version);mame0.37b5;dspirit;1987;Namco;;;;;;0;;dspirit;;;;;;;
drgnunit;Dragon Unit / Castle of Dragon;mame0.37b5;;1989;Seta;;;;;;0;;;;;;;;;
drgninja;Dragonninja (Japan);mame0.37b5;baddudes;1988;Data East Corporation;;;;;;0;;baddudes;;;;;;;
dremshpr;Dream Shopper;mame0.37b5;;1982;Sanritsu;;;;;;0;;;;;;;;;
dsoccr94;Dream Soccer '94;mame0.37b5;;1994;Irem (Data East Corporation license);;;;;;0;;;;;;;;;
driftout;Drift Out (Japan);mame0.37b5;;1991;Visco;;;;;;0;;;;;;;;;
driveout;Drive Out;mame0.37b5;driftout;1991;bootleg;;;;;;0;;driftout;;;;;;;
dumpmtmt;Dump Matsumoto (Japan);mame0.37b5;bodyslam;1986;Sega;;;;;;0;;bodyslam;;;;;;;
dyger;Dyger (set 1);mame0.37b5;;1989;Philko;;;;;;0;;;;;;;;;
dygera;Dyger (set 2);mame0.37b5;dyger;1989;Philko;;;;;;0;;dyger;;;;;;;
dynduke;Dynamite Duke;mame0.37b5;;1989;Seibu Kaihatsu (Fabtek license);;;;;;0;;;;;;;;;
dduxbl;Dynamite Dux (bootleg);mame0.37b5;;1989;bootleg;;;;;;0;;;;;;;;;
eswat;E-Swat;mame0.37b5;;1989;Sega;;;;;;0;;;;;;;;;
eswatbl;E-Swat (bootleg);mame0.37b5;eswat;1989;bootleg;;;;;;0;;eswat;;;;;;;
esprade;ESP Ra.De. (Japan);mame0.37b5;;1998;Atlus/Cave;;;;;;0;;;;;;;;;
eagle;Eagle (set 1);mame0.37b5;mooncrst;1980;Centuri;;;;;;0;;mooncrst;;;;;;;
eagle2;Eagle (set 2);mame0.37b5;mooncrst;1980;Centuri;;;;;;0;;mooncrst;;;;;;;
edf;Earth Defense Force;mame0.37b5;;1991;Jaleco;;;;;;0;;;;;;;;;
eggs;Eggs;mame0.37b5;scregg;1983;[Technos] Universal USA;;;;;;0;;scregg;;;;;;;
eightman;Eight Man;mame0.37b5;;1991;SNK / Pallas;;;;;;0;;neogeo;;;;;;;
elevator;Elevator Action;mame0.37b5;;1983;Taito Corporation;;;;;;0;;;;;;;;;
elevatob;Elevator Action (bootleg);mame0.37b5;elevator;1983;bootleg;;;;;;0;;elevator;;;;;;;
elim2;Eliminator (2 Players, set 1);mame0.37b5;;1981;Gremlin;;;;;;0;;;;;;;;;
elim2a;Eliminator (2 Players, set 2);mame0.37b5;elim2;1981;Gremlin;;;;;;0;;elim2;;;;;;;
elim4;Eliminator (4 Players);mame0.37b5;elim2;1981;Gremlin;;;;;;0;;elim2;;;;;;;
empcityj;Empire City: 1931 (Japan);mame0.37b5;empcity;1986;[Seibu Kaihatsu] (Taito license);;;;;;0;;empcity;;;;;;;
empcity;Empire City: 1931 (bootleg?);mame0.37b5;;1986;Seibu Kaihatsu;;;;;;0;;;;;;;;;
enduror;Enduro Racer;mame0.37b5;;1985;Sega;;;;;;0;;;;;;;;;
endurobl;Enduro Racer (bootleg set 1);mame0.37b5;enduror;1985;bootleg;;;;;;0;;enduror;;;;;;;
endurob2;Enduro Racer (bootleg set 2);mame0.37b5;enduror;1985;bootleg;;;;;;0;;enduror;;;;;;;
eprom;Escape from the Planet of the Robot Monsters (set 1);mame0.37b5;;1989;Atari Games;;;;;;0;;;;;;;;;
eprom2;Escape from the Planet of the Robot Monsters (set 2);mame0.37b5;eprom;1989;Atari Games;;;;;;0;;eprom;;;;;;;
espiale;Espial (Europe);mame0.37b5;espial;1983;[Orca] Thunderbolt;;;;;;0;;espial;;;;;;;
espial;Espial (US?);mame0.37b5;;1983;[Orca] Thunderbolt;;;;;;0;;;;;;;;;
euroch92;Euro Champ '92 (World);mame0.37b5;footchmp;1992;Taito Corporation Japan;;;;;;0;;footchmp;;;;;;;
wc90b;Euro League;mame0.37b5;wc90;1989;bootleg;;;;;;0;;wc90;;;;;;;
excthour;Exciting Hour;mame0.37b5;matmania;1985;Technos (Taito license);;;;;;0;;matmania;;;;;;;
exctsccr;Exciting Soccer;mame0.37b5;;1983;Alpha Denshi Co.;;;;;;0;;;;;;;;;
exctscca;Exciting Soccer (alternate music);mame0.37b5;exctsccr;1983;Alpha Denshi Co.;;;;;;0;;exctsccr;;;;;;;
exctsccb;Exciting Soccer (bootleg);mame0.37b5;exctsccr;1984;bootleg;;;;;;0;;exctsccr;;;;;;;
exctscc2;Exciting Soccer II;mame0.37b5;exctsccr;1984;Alpha Denshi Co.;;;;;;0;;exctsccr;;;;;;;
exedexes;Exed Exes;mame0.37b5;;1985;Capcom;;;;;;0;;;;;;;;;
exerion;Exerion;mame0.37b5;;1983;Jaleco;;;;;;0;;;;;;;;;
exeriont;Exerion (Taito);mame0.37b5;exerion;1983;Jaleco (Taito America license);;;;;;0;;exerion;;;;;;;
exerionb;Exerion (bootleg);mame0.37b5;exerion;1983;Jaleco;;;;;;0;;exerion;;;;;;;
exodus;Exodus (bootleg?);mame0.37b5;redufo;;Subelectro;;;;;;0;;redufo;;;;;;;
exprraid;Express Raider (US);mame0.37b5;;1986;Data East USA;;;;;;0;;;;;;;;;
extrmatn;Extermination (US);mame0.37b5;;1987;[Taito] World Games;;;;;;0;;;;;;;;;
exterm;Exterminator;mame0.37b5;;1989;Gottlieb / Premier Technology;;;;;;0;;;;;;;;;
ebases;Extra Bases;mame0.37b5;;1980;Midway;;;;;;0;;;;;;;;;
einnings;Extra Innings;mame0.37b5;;1978;Midway;;;;;;0;;;;;;;;;
eyes;Eyes (Digitrex Techstar);mame0.37b5;;1982;Digitrex Techstar (Rock-ola license);;;;;;0;;;;;;;;;
eyes2;Eyes (Techstar Inc.);mame0.37b5;eyes;1982;Techstar Inc. (Rock-ola license);;;;;;0;;eyes;;;;;;;
f1dream;F-1 Dream;mame0.37b5;;1988;Capcom (Romstar license);;;;;;0;;;;;;;;;
f1dreamb;F-1 Dream (bootleg);mame0.37b5;f1dream;1988;bootleg;;;;;;0;;f1dream;;;;;;;
f1gpstar;F1 Grand Prix Star;mame0.37b5;;1991;Jaleco;;;;;;0;;;;;;;;;
faceoff;Face Off (Japan);mame0.37b5;;1988;Namco;;;;;;0;;;;;;;;;
fantasyj;Fantasy (Japan);mame0.37b5;fantasy;1981;SNK;;;;;;0;;fantasy;;;;;;;
fantasy;Fantasy (US);mame0.37b5;;1981;[SNK] (Rock-ola license);;;;;;0;;;;;;;;;
fantzone;Fantasy Zone (Japan New Ver.);mame0.37b5;;1986;Sega;;;;;;0;;;;;;;;;
fantzono;Fantasy Zone (Old Ver.);mame0.37b5;fantzone;1986;Sega;;;;;;0;;fantzone;;;;;;;
fantazia;Fantazia;mame0.37b5;mooncrst;1980;bootleg;;;;;;0;;mooncrst;;;;;;;
farwest;Far West;mame0.37b5;ironhors;1986;bootleg?;;;;;;0;;ironhors;;;;;;;
fastfred;Fast Freddie;mame0.37b5;flyboy;1982;Atari;;;;;;0;;flyboy;;;;;;;
fastlane;Fast Lane;mame0.37b5;;1987;Konami;;;;;;0;;;;;;;;;
sqbert;Faster, Harder, More Challenging Q*bert (prototype);mame0.37b5;;1983;Mylstar;;;;;;0;;;;;;;;;
fatfury1;Fatal Fury - King of Fighters / Garou Densetsu - shukumei no tatakai;mame0.37b5;;1991;SNK;;;;;;0;;neogeo;;;;;;;
fatfury2;Fatal Fury 2 / Garou Densetsu 2 - arata-naru tatakai;mame0.37b5;;1992;SNK;;;;;;0;;neogeo;;;;;;;
fatfury3;Fatal Fury 3 - Road to the Final Victory / Garou Densetsu 3 - haruka-naru tatakai;mame0.37b5;;1995;SNK;;;;;;0;;neogeo;;;;;;;
fatfursp;Fatal Fury Special / Garou Densetsu Special;mame0.37b5;;1993;SNK;;;;;;0;;neogeo;;;;;;;
fax;Fax;mame0.37b5;;1983;Exidy;;;;;;0;;;;;;;;;
fightfev;Fight Fever / Crystal Legacy;mame0.37b5;;1994;Viccom;;;;;;0;;neogeo;;;;;;;
ffantasy;Fighting Fantasy (Japan);mame0.37b5;hippodrm;1989;Data East Corporation;;;;;;0;;hippodrm;;;;;;;
fitegolf;Fighting Golf;mame0.37b5;;1988;SNK;;;;;;0;;;;;;;;;
fhawk;Fighting Hawk (Japan);mame0.37b5;;1988;Taito Corporation;;;;;;0;;;;;;;;;
ftsoccer;Fighting Soccer;mame0.37b5;;1988;SNK;;;;;;0;;;;;;;;;
finalbj;Final Blow (Japan);mame0.37b5;finalb;1988;Taito Corporation;;;;;;0;;finalb;;;;;;;
finalb;Final Blow (World);mame0.37b5;;1988;Taito Corporation Japan;;;;;;0;;;;;;;;;
ffightj;Final Fight (Japan);mame0.37b5;ffight;1989;Capcom;;;;;;0;;ffight;;;;;;;
ffightu;Final Fight (US);mame0.37b5;ffight;1989;Capcom;;;;;;0;;ffight;;;;;;;
ffight;Final Fight (World);mame0.37b5;;1989;Capcom;;;;;;0;;;;;;;;;
fround;Final Round;mame0.37b5;;1988;Konami;;;;;;0;;;;;;;;;
fstarfrc;Final Star Force (US);mame0.37b5;;1992;Tecmo;;;;;;0;;;;;;;;;
finalizr;Finalizer - Super Transformation;mame0.37b5;;1985;Konami;;;;;;0;;;;;;;;;
finalizb;Finalizer - Super Transformation (bootleg);mame0.37b5;finalizr;1985;bootleg;;;;;;0;;finalizr;;;;;;;
finehour;Finest Hour (Japan);mame0.37b5;;1989;Namco;;;;;;0;;;;;;;;;
fireone;Fire One;mame0.37b5;;1979;Exidy;;;;;;0;;;;;;;;;
fireshrk;Fire Shark;mame0.37b5;;1990;Toaplan;;;;;;0;;;;;;;;;
firetrap;Fire Trap;mame0.37b5;;1986;Data East USA;;;;;;0;;;;;;;;;
firetpbl;Fire Trap (Japan bootleg);mame0.37b5;firetrap;1986;bootleg;;;;;;0;;firetrap;;;;;;;
fitter;Fitter;mame0.37b5;roundup;1981;Taito;;;;;;0;;roundup;;;;;;;
flkatck;Flak Attack (Japan);mame0.37b5;mx5000;1987;Konami;;;;;;0;;mx5000;;;;;;;
flashgal;Flash Gal;mame0.37b5;;1985;Sega;;;;;;0;;;;;;;;;
fpoint;Flash Point;mame0.37b5;;1989;Sega;;;;;;0;;;;;;;;;
fpointbl;Flash Point (bootleg);mame0.37b5;fpoint;1989;bootleg;;;;;;0;;fpoint;;;;;;;
flicky;Flicky (set 1);mame0.37b5;;1984;Sega;;;;;;0;;;;;;;;;
flicky2;Flicky (set 2);mame0.37b5;flicky;1984;Sega;;;;;;0;;flicky;;;;;;;
flyboy;Fly-Boy;mame0.37b5;;1982;Kaneko;;;;;;0;;;;;;;;;
flyboyb;Fly-Boy (bootleg);mame0.37b5;flyboy;1982;Kaneko;;;;;;0;;flyboy;;;;;;;
fshark;Flying Shark (World);mame0.37b5;;1987;[Toaplan] Taito Corporation;;;;;;0;;;;;;;;;
fsharkbt;Flying Shark (bootleg);mame0.37b5;fshark;1987;bootleg;;;;;;0;;fshark;;;;;;;
foodf;Food Fight;mame0.37b5;;1982;Atari;;;;;;0;;;;;;;;;
footchmp;Football Champ (World);mame0.37b5;;1990;Taito Corporation Japan;;;;;;0;;;;;;;;;
fbfrenzy;Football Frenzy;mame0.37b5;;1992;SNK;;;;;;0;;neogeo;;;;;;;
forgottn;Forgotten Worlds (US);mame0.37b5;;1988;Capcom;;;;;;0;;;;;;;;;
formatz;Formation Z;mame0.37b5;;1984;Jaleco;;;;;;0;;;;;;;;;
freeze;Freeze;mame0.37b5;;;Cinematronics;;;;;;0;;;;;;;;;
frenzy;Frenzy;mame0.37b5;;1982;Stern;;;;;;0;;;;;;;;;
friskyt;Frisky Tom;mame0.37b5;;1981;Nichibutsu;;;;;;0;;;;;;;;;
froggers;Frog;mame0.37b5;frogger;1981;bootleg;;;;;;0;;frogger;;;;;;;
frogger;Frogger;mame0.37b5;;1981;Konami;;;;;;0;;;;;;;;;
frogseg1;Frogger (Sega set 1);mame0.37b5;frogger;1981;[Konami] (Sega license);;;;;;0;;frogger;;;;;;;
frogseg2;Frogger (Sega set 2);mame0.37b5;frogger;1981;[Konami] (Sega license);;;;;;0;;frogger;;;;;;;
froggrmc;Frogger (modified Moon Cresta hardware);mame0.37b5;frogger;1981;bootleg?;;;;;;0;;frogger;;;;;;;
frogs;Frogs;mame0.37b5;;1978;Gremlin;;;;;;0;;;;;;;;;
frontlin;Front Line;mame0.37b5;;1982;Taito Corporation;;;;;;0;;;;;;;;;
funkybee;Funky Bee;mame0.37b5;;1982;Orca Corporation;;;;;;0;;;;;;;;;
fnkyfish;Funky Fish;mame0.37b5;;1981;Sun Electronics;;;;;;0;;;;;;;;;
suprmou2;Funny Mouse (bootleg?);mame0.37b5;suprmous;1982;Chu Co. Ltd;;;;;;0;;suprmous;;;;;;;
futspy;Future Spy;mame0.37b5;;1984;Sega;;;;;;0;;;;;;;;;
gwarrior;Galactic Warriors;mame0.37b5;;1985;Konami;;;;;;0;;;;;;;;;
galaga84;Galaga '84;mame0.37b5;galaga;1984;hack;;;;;;0;;galaga;;;;;;;
galag88j;Galaga '88 (Japan);mame0.37b5;galaga88;1987;Namco;;;;;;0;;galaga88;;;;;;;
galaga88;Galaga '88 (set 1);mame0.37b5;;1987;Namco;;;;;;0;;;;;;;;;
galag88b;Galaga '88 (set 2);mame0.37b5;galaga88;1987;Namco;;;;;;0;;galaga88;;;;;;;
galagamw;Galaga (Midway);mame0.37b5;galaga;1981;[Namco] (Midway license);;;;;;0;;galaga;;;;;;;
galaga;Galaga (Namco);mame0.37b5;;1981;Namco;;;;;;0;;;;;;;;;
galagab2;Galaga (bootleg);mame0.37b5;galaga;1981;bootleg;;;;;;0;;galaga;;;;;;;
galagads;Galaga (fast shoot);mame0.37b5;galaga;1981;hack;;;;;;0;;galaga;;;;;;;
galaga3;Galaga 3 (set 1);mame0.37b5;gaplus;1984;Namco;;;;;;0;;gaplus;;;;;;;
galaga3a;Galaga 3 (set 2);mame0.37b5;gaplus;1984;Namco;;;;;;0;;gaplus;;;;;;;
galmidw;Galaxian (Midway);mame0.37b5;galaxian;1979;[Namco] (Midway license);;;;;;0;;galaxian;;;;;;;
galaxian;Galaxian (Namco);mame0.37b5;;1979;Namco;;;;;;0;;;;;;;;;
galaxb;Galaxian (bootleg);mame0.37b5;galaxian;1979;bootleg;;;;;;0;;galaxian;;;;;;;
galap4;Galaxian Part 4;mame0.37b5;galaxian;1979;hack;;;;;;0;;galaxian;;;;;;;
galapx;Galaxian Part X;mame0.37b5;galaxian;1979;hack;;;;;;0;;galaxian;;;;;;;
galturbo;Galaxian Turbo;mame0.37b5;galaxian;1979;hack;;;;;;0;;galaxian;;;;;;;
galaxyfg;Galaxy Fight - Universal Warriors;mame0.37b5;;1995;Sunsoft;;;;;;0;;neogeo;;;;;;;
grescue;Galaxy Rescue;mame0.37b5;lrescue;1979;Taito (Universal license?);;;;;;0;;lrescue;;;;;;;
galxwars;Galaxy Wars;mame0.37b5;;1979;Taito;;;;;;0;;;;;;;;;
galivan2;Galivan - Cosmo Police (12/11/1985);mame0.37b5;galivan;1985;Nichibutsu;;;;;;0;;galivan;;;;;;;
galivan;Galivan - Cosmo Police (12/16/1985);mame0.37b5;;1985;Nichibutsu;;;;;;0;;;;;;;;;
gallag;Gallag;mame0.37b5;galaga;1982;bootleg;;;;;;0;;galaga;;;;;;;
gallop;Gallop - Armed police Unit (Japan);mame0.37b5;;1991;Irem;;;;;;0;;;;;;;;;
galpanic;Gals Panic;mame0.37b5;;1990;Kaneko;;;;;;0;;;;;;;;;
ginkun;Ganbare Ginkun;mame0.37b5;;1995;Tecmo;;;;;;0;;;;;;;;;
gbusters;Gang Busters;mame0.37b5;;1988;Konami;;;;;;0;;;;;;;;;
gangwars;Gang Wars (US);mame0.37b5;;1989;Alpha Denshi Co.;;;;;;0;;;;;;;;;
gangwarb;Gang Wars (bootleg);mame0.37b5;gangwars;1989;bootleg;;;;;;0;;gangwars;;;;;;;
gaplus;Gaplus (set 1);mame0.37b5;;1984;Namco;;;;;;0;;;;;;;;;
gaplusa;Gaplus (set 2);mame0.37b5;gaplus;1984;Namco;;;;;;0;;gaplus;;;;;;;
gardia;Gardia;mame0.37b5;;1986;Sega / Coreland;;;;;;0;;;;;;;;;
gardiab;Gardia (bootleg);mame0.37b5;gardia;1986;bootleg;;;;;;0;;gardia;;;;;;;
garuka;Garuka (Japan);mame0.37b5;devstors;1988;Konami;;;;;;0;;devstors;;;;;;;
garyoret;Garyo Retsuden (Japan);mame0.37b5;;1987;Data East Corporation;;;;;;0;;;;;;;;;
gatedom1;Gate of Doom (US revision 1);mame0.37b5;darkseal;1990;Data East Corporation;;;;;;0;;darkseal;;;;;;;
gatedoom;Gate of Doom (US revision 4);mame0.37b5;darkseal;1990;Data East Corporation;;;;;;0;;darkseal;;;;;;;
gauntlet;Gauntlet;mame0.37b5;;1985;Atari Games;;;;;;0;;;;;;;;;
gaunt2p;Gauntlet (2 Players);mame0.37b5;gauntlet;1985;Atari Games;;;;;;0;;gauntlet;;;;;;;
gauntir1;Gauntlet (Intermediate Release 1);mame0.37b5;gauntlet;1985;Atari Games;;;;;;0;;gauntlet;;;;;;;
gauntir2;Gauntlet (Intermediate Release 2);mame0.37b5;gauntlet;1985;Atari Games;;;;;;0;;gauntlet;;;;;;;
gaunt2;Gauntlet II;mame0.37b5;;1986;Atari Games;;;;;;0;;;;;;;;;
geebee;Gee Bee;mame0.37b5;;1978;Namco;;;;;;0;;;;;;;;;
geebeeg;Gee Bee (Gremlin);mame0.37b5;geebee;1978;[Namco] (Gremlin license);;;;;;0;;geebee;;;;;;;
gemini;Gemini Wing;mame0.37b5;;1987;Tecmo;;;;;;0;;;;;;;;;
genpeitd;Genpei ToumaDen;mame0.37b5;;1986;Namco;;;;;;0;;;;;;;;;
gensitou;Genshi-Tou 1930's;mame0.37b5;prehisle;1989;SNK;;;;;;0;;prehisle;;;;;;;
getstarj;Get Star (Japan);mame0.37b5;getstar;1986;Taito;;;;;;0;;getstar;;;;;;;
getstarb;Get Star (bootleg);mame0.37b5;getstar;1986;bootleg;;;;;;0;;getstar;;;;;;;
gpilots;Ghost Pilots;mame0.37b5;;1991;SNK;;;;;;0;;neogeo;;;;;;;
gngt;Ghosts'n Goblins (US);mame0.37b5;gng;1985;Capcom (Taito America license);;;;;;0;;gng;;;;;;;
gng;Ghosts'n Goblins (World? set 1);mame0.37b5;;1985;Capcom;;;;;;0;;;;;;;;;
gnga;Ghosts'n Goblins (World? set 2);mame0.37b5;gng;1985;Capcom;;;;;;0;;gng;;;;;;;
ghoulsu;Ghouls'n Ghosts (US);mame0.37b5;ghouls;1988;Capcom;;;;;;0;;ghouls;;;;;;;
ghouls;Ghouls'n Ghosts (World);mame0.37b5;;1988;Capcom;;;;;;0;;;;;;;;;
ghox;Ghox;mame0.37b5;;1991;Toaplan;;;;;;0;;;;;;;;;
gimeabrk;Gimme A Break;mame0.37b5;;1985;Bally/Sente;;;;;;0;;;;;;;;;
ginganin;Ginga NinkyouDen;mame0.37b5;;1987;Jaleco;;;;;;0;;;;;;;;;
gteikoku;Gingateikoku No Gyakushu;mame0.37b5;uniwars;1980;Irem;;;;;;0;;uniwars;;;;;;;
gladiatr;Gladiator (US);mame0.37b5;;1986;Taito America Corporation;;;;;;0;;;;;;;;;
yamagchi;Go Go Mr. Yamaguchi / Yuke Yuke Yamaguchi-kun;mame0.37b5;;1985;Taito;;;;;;0;;;;;;;;;
goalx3;Goal! Goal! Goal!;mame0.37b5;;1995;Visco;;;;;;0;;neogeo;;;;;;;
gghost;Goalie Ghost;mame0.37b5;;1984;Bally/Sente;;;;;;0;;;;;;;;;
goindol;Goindol;mame0.37b5;;1987;Sun a Electronics;;;;;;0;;;;;;;;;
goldmedl;Gold Medalist;mame0.37b5;;1988;SNK;;;;;;0;;;;;;;;;
goldnaxe;Golden Axe (Version 1);mame0.37b5;;1989;Sega;;;;;;0;;;;;;;;;
goldnaxj;Golden Axe (Version 1, Japan);mame0.37b5;goldnaxe;1989;Sega;;;;;;0;;goldnaxe;;;;;;;
goldnaxb;Golden Axe (Version 2 317-0110);mame0.37b5;goldnaxe;1989;Sega;;;;;;0;;goldnaxe;;;;;;;
goldnaxc;Golden Axe (Version 2 317-0122);mame0.37b5;goldnaxe;1989;Sega;;;;;;0;;goldnaxe;;;;;;;
goldnaxa;Golden Axe (Version 2);mame0.37b5;goldnaxe;1989;Sega;;;;;;0;;goldnaxe;;;;;;;
goldnabl;Golden Axe (bootleg);mame0.37b5;goldnaxe;1989;bootleg;;;;;;0;;goldnaxe;;;;;;;
gondo;Gondomania (US);mame0.37b5;;1987;Data East USA;;;;;;0;;;;;;;;;
gorf;Gorf;mame0.37b5;;1981;Midway;;;;;;0;;;;;;;;;
gorfpgm1;Gorf (Program 1);mame0.37b5;gorf;1981;Midway;;;;;;0;;gorf;;;;;;;
gotya;Got-Ya (12/24/1981, prototype?);mame0.37b5;;1981;Game-A-Tron;;;;;;0;;;;;;;;;
gradius;Gradius;mame0.37b5;nemesis;1985;Konami;;;;;;0;;nemesis;;;;;;;
gradius2;Gradius II - Gofer no Yabou (Japan set 1);mame0.37b5;vulcan;1988;Konami;;;;;;0;;vulcan;;;;;;;
grdius2a;Gradius II - Gofer no Yabou (Japan set 2);mame0.37b5;vulcan;1988;Konami;;;;;;0;;vulcan;;;;;;;
grdius2b;Gradius II - Gofer no Yabou (Japan set 3);mame0.37b5;vulcan;1988;Konami;;;;;;0;;vulcan;;;;;;;
grdius3a;Gradius III (Asia);mame0.37b5;gradius3;1989;Konami;;;;;;0;;gradius3;;;;;;;
gradius3;Gradius III (Japan);mame0.37b5;;1989;Konami;;;;;;0;;;;;;;;;
gravitr2;Gravitar (version 2);mame0.37b5;gravitar;1982;Atari;;;;;;0;;gravitar;;;;;;;
gravitar;Gravitar (version 3);mame0.37b5;;1982;Atari;;;;;;0;;;;;;;;;
gtmr;Great 1000 Miles Rally;mame0.37b5;;1994;Kaneko;;;;;;0;;;;;;;;;
gtmre;Great 1000 Miles Rally (Evolution Model);mame0.37b5;gtmr;1994;Kaneko;;;;;;0;;gtmr;;;;;;;
gsword;Great Swordsman;mame0.37b5;;1984;Taito Corporation;;;;;;0;;;;;;;;;
gberet;Green Beret;mame0.37b5;;1985;Konami;;;;;;0;;;;;;;;;
gberetb;Green Beret (bootleg);mame0.37b5;gberet;1985;bootleg;;;;;;0;;gberet;;;;;;;
gridiron;Gridiron Fight;mame0.37b5;;1985;Tehkan;;;;;;0;;;;;;;;;
grindstm;Grind Stormer (Korea);mame0.37b5;vfive;1993;Toaplan (Unite Trading license);;;;;;0;;vfive;;;;;;;
grobda;Grobda (New version);mame0.37b5;;1984;Namco;;;;;;0;;;;;;;;;
grobda2;Grobda (Old version set 1);mame0.37b5;grobda;1984;Namco;;;;;;0;;grobda;;;;;;;
grobda3;Grobda (Old version set 2);mame0.37b5;grobda;1984;Namco;;;;;;0;;grobda;;;;;;;
growlu;Growl (US);mame0.37b5;growl;1990;Taito America Corporation;;;;;;0;;growl;;;;;;;
growl;Growl (World);mame0.37b5;;1990;Taito Corporation Japan;;;;;;0;;;;;;;;;
gryzor;Gryzor;mame0.37b5;contra;1987;Konami;;;;;;0;;contra;;;;;;;
getstar;Guardian;mame0.37b5;;1986;Taito;;;;;;0;;;;;;;;;
gwar;Guerrilla War (US);mame0.37b5;;1987;SNK;;;;;;0;;;;;;;;;
gwara;Guerrilla War (Version 1);mame0.37b5;gwar;1987;SNK;;;;;;0;;gwar;;;;;;;
gwarb;Guerrilla War (bootleg);mame0.37b5;gwar;1987;bootleg;;;;;;0;;gwar;;;;;;;
gwarj;Guevara (Japan);mame0.37b5;gwar;1987;SNK;;;;;;0;;gwar;;;;;;;
gmissile;Guided Missile;mame0.37b5;;1977;Midway;;;;;;0;;;;;;;;;
gunfront;Gun & Frontier (World);mame0.37b5;;1990;Taito Corporation Japan;;;;;;0;;;;;;;;;
gunbird;Gun Bird (Japan);mame0.37b5;;1994;Psikyo;;;;;;0;;;;;;;;;
gundealr;Gun Dealer (set 1);mame0.37b5;;1990;Dooyong;;;;;;0;;;;;;;;;
gundeala;Gun Dealer (set 2);mame0.37b5;gundealr;;Dooyong;;;;;;0;;gundealr;;;;;;;
gunfight;Gun Fight;mame0.37b5;;1975;Midway;;;;;;0;;;;;;;;;
gunfronj;Gun Frontier (Japan);mame0.37b5;gunfront;1990;Taito Corporation;;;;;;0;;gunfront;;;;;;;
gunhohki;Gun Hohki (Japan);mame0.37b5;mysticri;1992;Irem;;;;;;0;;mysticri;;;;;;;
gunsmokj;Gun.Smoke (Japan);mame0.37b5;gunsmoke;1985;Capcom;;;;;;0;;gunsmoke;;;;;;;
gunsmrom;Gun.Smoke (US set 1);mame0.37b5;gunsmoke;1985;Capcom (Romstar license);;;;;;0;;gunsmoke;;;;;;;
gunsmoka;Gun.Smoke (US set 2);mame0.37b5;gunsmoke;1986;Capcom;;;;;;0;;gunsmoke;;;;;;;
gunsmoke;Gun.Smoke (World);mame0.37b5;;1985;Capcom;;;;;;0;;;;;;;;;
gunforcu;Gunforce - Battle Fire Engulfed Terror Island (US);mame0.37b5;gunforce;1991;Irem America;;;;;;0;;gunforce;;;;;;;
gunforce;Gunforce - Battle Fire Engulfed Terror Island (World);mame0.37b5;;1991;Irem;;;;;;0;;;;;;;;;
gururin;Gururin;mame0.37b5;;1994;Face;;;;;;0;;neogeo;;;;;;;
gutangtn;Guttang Gottong;mame0.37b5;locomotn;1982;Konami (Sega license);;;;;;0;;locomotn;;;;;;;
guzzler;Guzzler;mame0.37b5;;1983;Tehkan;;;;;;0;;;;;;;;;
gypsyjug;Gypsy Juggler;mame0.37b5;;1978;Meadows;;;;;;0;;;;;;;;;
gyrodine;Gyrodine;mame0.37b5;;1984;Taito Corporation;;;;;;0;;;;;;;;;
gyrussce;Gyruss (Centuri);mame0.37b5;gyruss;1983;Konami (Centuri license);;;;;;0;;gyruss;;;;;;;
gyruss;Gyruss (Konami);mame0.37b5;;1983;Konami;;;;;;0;;;;;;;;;
hal21;HAL21;mame0.37b5;;1985;SNK;;;;;;0;;;;;;;;;
hal21j;HAL21 (Japan);mame0.37b5;hal21;1985;SNK;;;;;;0;;hal21;;;;;;;
hachoo;Hachoo!;mame0.37b5;;1989;Jaleco;;;;;;0;;;;;;;;;
hharryu;Hammerin' Harry (US);mame0.37b5;hharry;1990;Irem America;;;;;;0;;hharry;;;;;;;
hharry;Hammerin' Harry (World);mame0.37b5;;1990;Irem;;;;;;0;;;;;;;;;
hanaawas;Hana Awase (Flower Matching);mame0.37b5;;1982;Seta;;;;;;0;;;;;;;;;
hangon;Hang-On;mame0.37b5;;1985;Sega;;;;;;0;;;;;;;;;
hangly;Hangly-Man (set 1);mame0.37b5;pacman;1981;hack;;;;;;0;;pacman;;;;;;;
hangly2;Hangly-Man (set 2);mame0.37b5;pacman;1981;hack;;;;;;0;;pacman;;;;;;;
hardhat;Hard Hat;mame0.37b5;;1982;Exidy;;;;;;0;;;;;;;;;
hpuncher;Hard Puncher (Japan);mame0.37b5;fround;1988;Konami;;;;;;0;;fround;;;;;;;
hattrick;Hat Trick;mame0.37b5;;1984;Bally/Sente;;;;;;0;;;;;;;;;
hthero;Hat Trick Hero (Japan);mame0.37b5;footchmp;1990;Taito Corporation;;;;;;0;;footchmp;;;;;;;
hatris;Hatris (Japan);mame0.37b5;;1990;Video System Co.;;;;;;0;;;;;;;;;
hcastle;Haunted Castle (set 1);mame0.37b5;;1988;Konami;;;;;;0;;;;;;;;;
